ifs,code,country,imf_region,imf_income,year,FD,FI,FM,FID,FIA,FIE,FMD,FMA,FME
684,MUS,Mauritius,Africa,EM,1989,0.32,0.40,0.24,0.20,0.32,0.67,0.09,0.56,0.07
684,MUS,Mauritius,Africa,EM,1988,0.32,0.39,0.23,0.19,0.31,0.67,0.09,0.55,0.07
684,MUS,Mauritius,Africa,EM,1987,0.32,0.39,0.23,0.18,0.31,0.68,0.09,0.55,0.07
684,MUS,Mauritius,Africa,EM,1986,0.31,0.38,0.22,0.17,0.30,0.68,0.09,0.53,0.07
684,MUS,Mauritius,Africa,EM,1985,0.32,0.39,0.23,0.17,0.31,0.70,0.09,0.55,0.07
684,MUS,Mauritius,Africa,EM,1984,0.33,0.41,0.24,0.14,0.34,0.75,0.10,0.56,0.08
684,MUS,Mauritius,Africa,EM,1983,0.32,0.39,0.24,0.13,0.32,0.75,0.09,0.56,0.07
684,MUS,Mauritius,Africa,EM,1982,0.34,0.42,0.25,0.13,0.36,0.78,0.10,0.57,0.08
684,MUS,Mauritius,Africa,EM,1981,0.32,0.40,0.24,0.14,0.32,0.75,0.09,0.56,0.07
684,MUS,Mauritius,Africa,EM,1980,0.33,0.40,0.24,0.13,0.33,0.77,0.09,0.56,0.08
676,MWI,Malawi,Africa,LIC,2018,0.09,0.18,0.00,0.13,0.06,0.36,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2017,0.09,0.17,0.00,0.12,0.06,0.33,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2016,0.08,0.16,0.00,0.11,0.06,0.32,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2015,0.09,0.18,0.00,0.12,0.06,0.38,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2014,0.09,0.17,0.00,0.12,0.06,0.36,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2013,0.09,0.18,0.00,0.11,0.06,0.39,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2012,0.10,0.20,0.00,0.10,0.06,0.47,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2011,0.08,0.16,0.00,0.09,0.03,0.38,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2010,0.07,0.14,0.00,0.10,0.05,0.31,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2009,0.08,0.16,0.00,0.09,0.04,0.39,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2008,0.08,0.16,0.00,0.08,0.03,0.40,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2007,0.08,0.16,0.00,0.06,0.03,0.44,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2006,0.09,0.17,0.00,0.06,0.02,0.48,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2005,0.06,0.12,0.00,0.05,0.02,0.33,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2004,0.07,0.13,0.00,0.06,0.01,0.35,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2003,0.07,0.14,0.00,0.06,0.01,0.40,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2002,0.07,0.14,0.00,0.05,0.01,0.39,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2001,0.07,0.15,0.00,0.09,0.01,0.37,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,2000,0.09,0.17,0.00,0.09,0.01,0.46,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1999,0.08,0.16,0.00,0.08,0.01,0.43,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1998,0.09,0.18,0.00,0.08,0.01,0.51,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1997,0.08,0.16,0.00,0.07,0.01,0.46,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1996,0.09,0.17,0.00,0.07,0.01,0.46,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1995,0.09,0.18,0.00,0.11,0.01,0.47,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1994,0.11,0.22,0.00,0.11,0.02,0.60,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1993,0.08,0.16,0.00,0.09,0.01,0.42,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1992,0.08,0.16,0.00,0.09,0.01,0.42,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1991,0.07,0.13,0.00,0.07,0.01,0.33,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1990,0.07,0.13,0.00,0.07,0.01,0.34,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1989,0.06,0.11,0.00,0.06,0.01,0.30,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1988,0.05,0.10,0.00,0.05,0.01,0.28,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1987,0.05,0.11,0.00,0.05,0.01,0.28,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1986,0.07,0.15,0.00,0.07,0.01,0.39,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1985,0.08,0.15,0.00,0.07,0.01,0.40,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1984,0.10,0.19,0.00,0.09,0.01,0.52,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1983,0.12,0.24,0.00,0.12,0.02,0.66,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1982,0.12,0.24,0.00,0.12,0.02,0.66,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1981,0.12,0.24,0.00,0.12,0.02,0.65,0.00,0.00,0.00
676,MWI,Malawi,Africa,LIC,1980,0.13,0.25,0.00,0.12,0.02,0.67,0.00,0.00,0.00
548,MYS,Malaysia,Asia and Pacific,EM,2018,0.66,0.67,0.61,0.78,0.33,0.81,0.82,0.57,0.41
548,MYS,Malaysia,Asia and Pacific,EM,2017,0.66,0.68,0.62,0.79,0.33,0.80,0.85,0.59,0.36
548,MYS,Malaysia,Asia and Pacific,EM,2016,0.65,0.68,0.59,0.80,0.34,0.81,0.80,0.60,0.32
548,MYS,Malaysia,Asia and Pacific,EM,2015,0.66,0.69,0.60,0.81,0.35,0.80,0.81,0.58,0.35
548,MYS,Malaysia,Asia and Pacific,EM,2014,0.67,0.70,0.61,0.80,0.36,0.82,0.82,0.59,0.37
548,MYS,Malaysia,Asia and Pacific,EM,2013,0.67,0.70,0.61,0.82,0.37,0.81,0.82,0.61,0.34
548,MYS,Malaysia,Asia and Pacific,EM,2012,0.65,0.69,0.59,0.79,0.37,0.81,0.80,0.61,0.32
548,MYS,Malaysia,Asia and Pacific,EM,2011,0.65,0.67,0.61,0.75,0.37,0.79,0.80,0.58,0.39
548,MYS,Malaysia,Asia and Pacific,EM,2010,0.64,0.68,0.58,0.76,0.37,0.78,0.80,0.55,0.34
548,MYS,Malaysia,Asia and Pacific,EM,2009,0.62,0.67,0.56,0.76,0.36,0.78,0.77,0.52,0.33
548,MYS,Malaysia,Asia and Pacific,EM,2008,0.60,0.60,0.57,0.63,0.32,0.76,0.67,0.50,0.52
548,MYS,Malaysia,Asia and Pacific,EM,2007,0.67,0.63,0.68,0.71,0.31,0.77,0.84,0.61,0.57
548,MYS,Malaysia,Asia and Pacific,EM,2006,0.61,0.60,0.59,0.69,0.26,0.75,0.76,0.62,0.35
548,MYS,Malaysia,Asia and Pacific,EM,2005,0.57,0.59,0.53,0.68,0.27,0.75,0.69,0.57,0.30
548,MYS,Malaysia,Asia and Pacific,EM,2004,0.59,0.61,0.55,0.70,0.28,0.76,0.74,0.50,0.36
548,MYS,Malaysia,Asia and Pacific,EM,2003,0.56,0.62,0.48,0.70,0.30,0.77,0.72,0.34,0.34
548,MYS,Malaysia,Asia and Pacific,EM,2002,0.53,0.61,0.44,0.69,0.29,0.76,0.66,0.37,0.24
548,MYS,Malaysia,Asia and Pacific,EM,2001,0.54,0.60,0.45,0.71,0.29,0.73,0.65,0.46,0.21
548,MYS,Malaysia,Asia and Pacific,EM,2000,0.59,0.58,0.58,0.64,0.27,0.75,0.77,0.38,0.56
548,MYS,Malaysia,Asia and Pacific,EM,1999,0.55,0.59,0.48,0.67,0.28,0.74,0.76,0.26,0.36
548,MYS,Malaysia,Asia and Pacific,EM,1998,0.52,0.59,0.43,0.68,0.29,0.71,0.69,0.21,0.33
548,MYS,Malaysia,Asia and Pacific,EM,1997,0.55,0.61,0.48,0.69,0.31,0.74,0.63,0.22,0.55
548,MYS,Malaysia,Asia and Pacific,EM,1996,0.46,0.60,0.29,0.68,0.29,0.77,0.56,0.18,0.10
548,MYS,Malaysia,Asia and Pacific,EM,1995,0.51,0.58,0.42,0.63,0.28,0.77,0.68,0.19,0.34
548,MYS,Malaysia,Asia and Pacific,EM,1994,0.41,0.53,0.28,0.57,0.22,0.74,0.52,0.19,0.08
548,MYS,Malaysia,Asia and Pacific,EM,1993,0.43,0.54,0.31,0.54,0.23,0.80,0.58,0.23,0.08
548,MYS,Malaysia,Asia and Pacific,EM,1992,0.50,0.57,0.40,0.55,0.26,0.87,0.66,0.24,0.25
548,MYS,Malaysia,Asia and Pacific,EM,1991,0.44,0.51,0.35,0.43,0.23,0.87,0.58,0.20,0.23
548,MYS,Malaysia,Asia and Pacific,EM,1990,0.43,0.46,0.38,0.41,0.18,0.77,0.60,0.22,0.27
548,MYS,Malaysia,Asia and Pacific,EM,1989,0.41,0.48,0.33,0.56,0.18,0.66,0.54,0.19,0.20
548,MYS,Malaysia,Asia and Pacific,EM,1988,0.34,0.41,0.25,0.51,0.14,0.54,0.40,0.19,0.13
548,MYS,Malaysia,Asia and Pacific,EM,1987,0.34,0.39,0.28,0.52,0.12,0.45,0.40,0.17,0.25
548,MYS,Malaysia,Asia and Pacific,EM,1986,0.35,0.46,0.22,0.58,0.15,0.59,0.36,0.17,0.09
548,MYS,Malaysia,Asia and Pacific,EM,1985,0.37,0.46,0.26,0.51,0.16,0.69,0.44,0.19,0.12
548,MYS,Malaysia,Asia and Pacific,EM,1984,0.34,0.46,0.21,0.43,0.17,0.76,0.32,0.15,0.13
548,MYS,Malaysia,Asia and Pacific,EM,1983,0.33,0.41,0.24,0.41,0.13,0.68,0.38,0.15,0.16
548,MYS,Malaysia,Asia and Pacific,EM,1982,0.30,0.42,0.18,0.36,0.15,0.75,0.28,0.13,0.11
548,MYS,Malaysia,Asia and Pacific,EM,1981,0.34,0.42,0.25,0.33,0.15,0.78,0.34,0.14,0.24
548,MYS,Malaysia,Asia and Pacific,EM,1980,0.34,0.39,0.27,0.29,0.14,0.77,0.38,0.16,0.27
728,NAM,Namibia,Africa,EM,2018,0.41,0.70,0.09,0.78,0.46,0.72,0.13,0.10,0.04
728,NAM,Namibia,Africa,EM,2017,0.39,0.68,0.09,0.77,0.44,0.70,0.15,0.05,0.04
728,NAM,Namibia,Africa,EM,2016,0.40,0.69,0.10,0.74,0.48,0.71,0.17,0.06,0.04
728,NAM,Namibia,Africa,EM,2015,0.39,0.68,0.09,0.77,0.42,0.72,0.15,0.06,0.04
728,NAM,Namibia,Africa,EM,2014,0.38,0.68,0.07,0.78,0.41,0.71,0.09,0.06,0.04
728,NAM,Namibia,Africa,EM,2013,0.36,0.67,0.04,0.77,0.39,0.71,0.05,0.06,0.02
728,NAM,Namibia,Africa,EM,2012,0.36,0.66,0.05,0.77,0.37,0.71,0.03,0.06,0.05
728,NAM,Namibia,Africa,EM,2011,0.36,0.66,0.04,0.77,0.38,0.71,0.03,0.06,0.01
728,NAM,Namibia,Africa,EM,2010,0.35,0.65,0.04,0.77,0.37,0.67,0.04,0.06,0.02
728,NAM,Namibia,Africa,EM,2009,0.50,0.63,0.35,0.77,0.34,0.67,0.08,0.06,0.96
728,NAM,Namibia,Africa,EM,2008,0.39,0.61,0.15,0.76,0.28,0.68,0.04,0.06,0.36
728,NAM,Namibia,Africa,EM,2007,0.33,0.56,0.08,0.75,0.19,0.65,0.04,0.06,0.14
728,NAM,Namibia,Africa,EM,2006,0.32,0.55,0.07,0.73,0.18,0.65,0.04,0.06,0.13
728,NAM,Namibia,Africa,EM,2005,0.31,0.57,0.05,0.78,0.17,0.67,0.03,0.06,0.05
728,NAM,Namibia,Africa,EM,2004,0.34,0.55,0.11,0.75,0.17,0.65,0.04,0.06,0.26
728,NAM,Namibia,Africa,EM,2003,0.29,0.52,0.05,0.75,0.16,0.57,0.04,0.06,0.05
728,NAM,Namibia,Africa,EM,2002,0.31,0.57,0.05,0.74,0.17,0.72,0.05,0.07,0.02
728,NAM,Namibia,Africa,EM,2001,0.32,0.57,0.05,0.75,0.17,0.71,0.04,0.07,0.04
728,NAM,Namibia,Africa,EM,2000,0.32,0.56,0.06,0.75,0.17,0.67,0.05,0.07,0.07
728,NAM,Namibia,Africa,EM,1999,0.32,0.57,0.06,0.76,0.17,0.69,0.08,0.07,0.04
728,NAM,Namibia,Africa,EM,1998,0.28,0.51,0.04,0.62,0.17,0.69,0.05,0.04,0.04
728,NAM,Namibia,Africa,EM,1997,0.28,0.50,0.05,0.60,0.16,0.70,0.07,0.04,0.04
728,NAM,Namibia,Africa,EM,1996,0.29,0.50,0.06,0.59,0.17,0.70,0.05,0.04,0.10
728,NAM,Namibia,Africa,EM,1995,0.27,0.50,0.03,0.61,0.16,0.66,0.03,0.04,0.02
728,NAM,Namibia,Africa,EM,1994,0.26,0.46,0.05,0.56,0.15,0.63,0.03,0.04,0.07
728,NAM,Namibia,Africa,EM,1993,0.25,0.45,0.05,0.54,0.14,0.61,0.02,0.04,0.07
728,NAM,Namibia,Africa,EM,1992,0.25,0.44,0.04,0.51,0.14,0.65,0.02,0.04,0.07
728,NAM,Namibia,Africa,EM,1991,0.19,0.33,0.03,0.30,0.10,0.61,0.02,0.03,0.05
728,NAM,Namibia,Africa,EM,1990,0.17,0.31,0.03,0.28,0.09,0.57,0.02,0.03,0.05
728,NAM,Namibia,Africa,EM,1989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
728,NAM,Namibia,Africa,EM,1980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
692,NER,Niger,Africa,LIC,2018,0.13,0.24,0.01,0.05,0.02,0.75,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2017,0.13,0.24,0.01,0.05,0.03,0.72,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2016,0.13,0.24,0.01,0.05,0.03,0.73,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2015,0.13,0.24,0.01,0.05,0.02,0.75,0.04,0.00,0.00
692,NER,Niger,Africa,LIC,2014,0.12,0.22,0.01,0.05,0.02,0.66,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2013,0.12,0.22,0.01,0.05,0.02,0.68,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2012,0.12,0.22,0.01,0.05,0.02,0.68,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2011,0.12,0.22,0.01,0.05,0.02,0.68,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2010,0.12,0.22,0.01,0.05,0.01,0.71,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2009,0.11,0.21,0.01,0.05,0.01,0.64,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2008,0.11,0.20,0.01,0.04,0.01,0.62,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2007,0.09,0.17,0.01,0.04,0.01,0.52,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,2006,0.08,0.16,0.01,0.03,0.01,0.49,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2005,0.08,0.15,0.01,0.03,0.01,0.46,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2004,0.07,0.13,0.01,0.03,0.01,0.39,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2003,0.07,0.12,0.01,0.03,0.01,0.38,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2002,0.07,0.12,0.01,0.03,0.01,0.37,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2001,0.08,0.14,0.01,0.03,0.01,0.44,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,2000,0.06,0.11,0.01,0.03,0.00,0.34,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,1999,0.09,0.18,0.01,0.03,0.01,0.58,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,1998,0.11,0.20,0.01,0.03,0.01,0.66,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,1997,0.10,0.19,0.01,0.02,0.01,0.64,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,1996,0.11,0.21,0.01,0.03,0.01,0.67,0.02,0.00,0.00
692,NER,Niger,Africa,LIC,1995,0.12,0.22,0.01,0.03,0.01,0.73,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,1994,0.12,0.23,0.01,0.04,0.01,0.73,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,1993,0.14,0.26,0.01,0.05,0.01,0.83,0.03,0.00,0.00
692,NER,Niger,Africa,LIC,1992,0.15,0.27,0.01,0.05,0.01,0.87,0.04,0.00,0.00
692,NER,Niger,Africa,LIC,1991,0.14,0.27,0.01,0.05,0.01,0.86,0.04,0.00,0.00
692,NER,Niger,Africa,LIC,1990,0.15,0.28,0.01,0.06,0.01,0.89,0.04,0.00,0.00
692,NER,Niger,Africa,LIC,1989,0.15,0.29,0.01,0.06,0.01,0.90,0.04,0.00,0.00
692,NER,Niger,Africa,LIC,1988,0.16,0.30,0.02,0.07,0.01,0.95,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1987,0.16,0.31,0.02,0.07,0.01,0.95,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1986,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1985,0.16,0.30,0.02,0.07,0.01,0.95,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1984,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1983,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1982,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1981,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
692,NER,Niger,Africa,LIC,1980,0.17,0.31,0.02,0.08,0.01,0.96,0.05,0.00,0.00
694,NGA,Nigeria,Africa,EM,2018,0.25,0.27,0.22,0.07,0.13,0.65,0.06,0.51,0.10
694,NGA,Nigeria,Africa,EM,2017,0.23,0.24,0.21,0.07,0.12,0.58,0.07,0.51,0.07
694,NGA,Nigeria,Africa,EM,2016,0.23,0.25,0.20,0.07,0.13,0.58,0.06,0.50,0.06
694,NGA,Nigeria,Africa,EM,2015,0.23,0.24,0.21,0.07,0.13,0.58,0.06,0.50,0.10
694,NGA,Nigeria,Africa,EM,2014,0.23,0.25,0.21,0.06,0.14,0.59,0.06,0.49,0.10
694,NGA,Nigeria,Africa,EM,2013,0.23,0.23,0.22,0.06,0.13,0.56,0.06,0.50,0.12
694,NGA,Nigeria,Africa,EM,2012,0.22,0.23,0.20,0.06,0.12,0.57,0.05,0.47,0.12
694,NGA,Nigeria,Africa,EM,2011,0.21,0.21,0.21,0.06,0.13,0.46,0.04,0.48,0.12
694,NGA,Nigeria,Africa,EM,2010,0.21,0.19,0.22,0.06,0.13,0.41,0.05,0.50,0.12
694,NGA,Nigeria,Africa,EM,2009,0.24,0.24,0.23,0.07,0.13,0.56,0.05,0.50,0.17
694,NGA,Nigeria,Africa,EM,2008,0.29,0.25,0.32,0.07,0.11,0.61,0.06,0.50,0.42
694,NGA,Nigeria,Africa,EM,2007,0.26,0.22,0.28,0.05,0.08,0.60,0.11,0.50,0.24
694,NGA,Nigeria,Africa,EM,2006,0.21,0.19,0.22,0.04,0.05,0.53,0.05,0.50,0.13
694,NGA,Nigeria,Africa,EM,2005,0.20,0.18,0.21,0.04,0.05,0.50,0.05,0.50,0.11
694,NGA,Nigeria,Africa,EM,2004,0.20,0.18,0.22,0.04,0.06,0.49,0.04,0.50,0.13
694,NGA,Nigeria,Africa,EM,2003,0.18,0.17,0.18,0.04,0.05,0.45,0.02,0.50,0.05
694,NGA,Nigeria,Africa,EM,2002,0.17,0.16,0.18,0.04,0.05,0.43,0.02,0.50,0.05
694,NGA,Nigeria,Africa,EM,2001,0.17,0.15,0.18,0.05,0.05,0.38,0.02,0.50,0.05
694,NGA,Nigeria,Africa,EM,2000,0.18,0.16,0.18,0.04,0.05,0.44,0.02,0.50,0.05
694,NGA,Nigeria,Africa,EM,1999,0.19,0.18,0.18,0.04,0.06,0.50,0.02,0.50,0.05
694,NGA,Nigeria,Africa,EM,1998,0.19,0.16,0.20,0.04,0.05,0.45,0.05,0.50,0.07
694,NGA,Nigeria,Africa,EM,1997,0.18,0.15,0.20,0.04,0.05,0.40,0.06,0.50,0.05
694,NGA,Nigeria,Africa,EM,1996,0.16,0.15,0.17,0.05,0.05,0.39,0.07,0.43,0.03
694,NGA,Nigeria,Africa,EM,1995,0.15,0.15,0.14,0.05,0.05,0.38,0.05,0.38,0.01
694,NGA,Nigeria,Africa,EM,1994,0.14,0.15,0.13,0.05,0.05,0.38,0.02,0.35,0.02
694,NGA,Nigeria,Africa,EM,1993,0.14,0.17,0.11,0.05,0.05,0.47,0.02,0.31,0.02
694,NGA,Nigeria,Africa,EM,1992,0.16,0.20,0.13,0.05,0.06,0.53,0.02,0.35,0.02
694,NGA,Nigeria,Africa,EM,1991,0.13,0.16,0.10,0.03,0.04,0.47,0.02,0.27,0.01
694,NGA,Nigeria,Africa,EM,1990,0.14,0.17,0.10,0.03,0.05,0.47,0.02,0.28,0.02
694,NGA,Nigeria,Africa,EM,1989,0.14,0.16,0.10,0.03,0.05,0.46,0.02,0.28,0.02
694,NGA,Nigeria,Africa,EM,1988,0.18,0.22,0.14,0.05,0.06,0.60,0.03,0.38,0.02
694,NGA,Nigeria,Africa,EM,1987,0.19,0.23,0.15,0.05,0.07,0.63,0.03,0.40,0.02
694,NGA,Nigeria,Africa,EM,1986,0.22,0.26,0.18,0.07,0.09,0.68,0.04,0.50,0.03
694,NGA,Nigeria,Africa,EM,1985,0.21,0.25,0.17,0.06,0.08,0.68,0.03,0.46,0.03
694,NGA,Nigeria,Africa,EM,1984,0.21,0.24,0.17,0.06,0.08,0.67,0.03,0.47,0.03
694,NGA,Nigeria,Africa,EM,1983,0.19,0.22,0.15,0.06,0.07,0.60,0.03,0.41,0.02
694,NGA,Nigeria,Africa,EM,1982,0.21,0.25,0.17,0.07,0.08,0.67,0.03,0.47,0.03
694,NGA,Nigeria,Africa,EM,1981,0.20,0.24,0.16,0.06,0.07,0.66,0.03,0.44,0.02
694,NGA,Nigeria,Africa,EM,1980,0.19,0.23,0.14,0.04,0.07,0.66,0.03,0.40,0.02
278,NIC,Nicaragua,Western Hemisphere,LIC,2018,0.14,0.27,0.00,0.13,0.21,0.49,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2017,0.15,0.29,0.00,0.13,0.20,0.53,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2016,0.15,0.29,0.00,0.12,0.20,0.54,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2015,0.14,0.27,0.00,0.12,0.17,0.53,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2014,0.13,0.26,0.01,0.11,0.16,0.52,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2013,0.13,0.25,0.01,0.11,0.15,0.52,0.02,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2012,0.13,0.25,0.00,0.10,0.13,0.54,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2011,0.13,0.24,0.00,0.09,0.12,0.56,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2010,0.12,0.23,0.00,0.09,0.11,0.52,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2009,0.12,0.24,0.00,0.09,0.13,0.52,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2008,0.11,0.22,0.00,0.10,0.13,0.46,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2007,0.13,0.25,0.00,0.10,0.11,0.56,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2006,0.13,0.24,0.00,0.10,0.10,0.57,0.01,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2005,0.13,0.25,0.00,0.09,0.09,0.64,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2004,0.12,0.24,0.00,0.08,0.07,0.63,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2003,0.10,0.20,0.00,0.07,0.07,0.49,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2002,0.11,0.21,0.00,0.07,0.07,0.55,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2001,0.09,0.18,0.00,0.06,0.07,0.47,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,2000,0.12,0.24,0.00,0.08,0.07,0.64,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1999,0.12,0.24,0.00,0.07,0.07,0.65,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1998,0.11,0.21,0.00,0.06,0.06,0.55,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1997,0.11,0.21,0.00,0.05,0.06,0.59,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1996,0.10,0.20,0.00,0.04,0.05,0.57,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1995,0.08,0.16,0.00,0.05,0.05,0.43,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1994,0.11,0.21,0.00,0.05,0.05,0.60,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1993,0.09,0.19,0.00,0.04,0.05,0.53,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1992,0.11,0.21,0.00,0.03,0.05,0.62,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1991,0.12,0.23,0.00,0.02,0.05,0.70,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1990,0.12,0.23,0.00,0.03,0.05,0.70,0.00,0.00,0.00
278,NIC,Nicaragua,Western Hemisphere,LIC,1989,0.12,0.23,0.00,0.02,0.05,0.70,0.00,0.00,0.00
